galaxy,dcrra4_triangle_class,zone,dcrra7_evidence_tier,dcrra7_proxy_support_flag,proxy_centroid_predicted_class,nearest_centroid_margin,dcrra3_recommended_class,dcrra3_class_stability,best_n,rrf_rc_over_rlast,rrf_A_over_vouter2,v_outer_kms,v_max_kms,gas_fraction_proxy,outer_baryon_fraction_proxy,n_points,estimated_family_delta_aic_minus_nfw_like,estimated_family_delta_aic_minus_rar_like,dcrra7_rationale,dcrra7_claim_boundary_note,rrf_aic_v2,curve_level_rrf_A_kms2,curve_level_rrf_rc_kpc,best_destructive_null,delta_aic_rrf_minus_best_destructive_null,best_neighbor_null,delta_aic_rrf_minus_best_neighbor_null,best_aic_v2,locked_aic_v2,delta_aic_locked_minus_best_continuum,locked_within_2_of_best,locked_within_10_of_best,grid_count_within_2_of_best,grid_count_within_10_of_best,response_family_strength_axis,halo_competitiveness_axis,rar_competitiveness_axis,nuisance_or_pathology_flag,overflex_neighbor_risk_flag,destructive_null_pass_flag,component_curve_external_validation_status,rotmod_points,Rlast_kpc,median_abs_residual_norm,max_abs_residual_norm,roughness_rms_diff,median_err_fraction,negative_vbar2_proxy_fraction,negative_residual_v2_fraction,kernel_curve_corr,kernel_curve_rmse,winning_comparator,winning_comparator_family,winning_aic,params_json,rss,winner_existing_aic,winner_existing_aic_family,winner_existing_aic_score,winner_existing_aicc,winner_existing_aicc_family,winner_existing_aicc_score,winner_existing_bic,winner_existing_bic_family,winner_existing_bic_score,winner_poly_degree_aic,winner_poly_degree_aic_degree,winner_poly_degree_aic_score,winner_poly_degree_aicc,winner_poly_degree_aicc_degree,winner_poly_degree_aicc_score,winner_poly_degree_bic,winner_poly_degree_bic_degree,winner_poly_degree_bic_score,phase5_winning_comparator,phase5_winning_comparator_family,phase5_overflex_winner,response_family_zone_flag,nuisance_or_pathology_zone_flag,halo_or_mixed_zone_flag,phase5_overflex_winner_flag,existing_aicc_overflex_flag,existing_bic_overflex_flag,poly_aicc_high_flex_flag,snrrf_existing_aicc_winner_flag,low_point_count_flag,high_median_error_flag,high_roughness_flag,high_negative_residual_fraction_flag,phase6_failure_boundary_score
UGC02916,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NFW_TRIANGLE_DOMINANT,0.286385793016727,NUISANCE_SENSITIVE,STABLE,9.25,0.0042443748490972,1.0078577013510563,210.0,218.0,0.0098428559949136,0.713778387755102,43,-606.285332282499,-675.1131682119549,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,1165.0448667405783,28526.98272106868,9.30517793961034,outer_step_median,-227.491208489754,saturating_n8,293.39747612950976,866.3470290317642,1163.941459501973,297.59443047020875,0,0,7,11,1281.398500494454,-606.285332282499,-675.1131682119549,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,43,38.0,0.2700594058956916,0.8278914285714283,0.0710845881955683,0.0242512077294685,0.0,0.5348837209302325,0.3475951282809915,0.9607575131847248,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,63.30300531443396,"{""coef"": [-0.37587850025783603, -8.50175596069558, 83.23624593905699, -228.68401407259512, 251.17913953359766, -96.67570805872906], ""degree"": 5}",1.663674494481543,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,63.30300531443396,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-133.97367949837508,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-130.75127926698795,POLY6_NULL,6,-208.89830712012747,POLY6_NULL,6,-205.39830712012747,POLY6_NULL,6,-197.07615094132996,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,1,0,1,0,0,1,0,0,0,1,1,4
UGC02953,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,LOW_TO_MEDIUM_RECLASSIFICATION_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NFW_TRIANGLE_DOMINANT,0.5164295606609457,SN_RRF_FAMILY_LIKE,CAUTION-RECLASSIFY,2.5,0.0714621835113319,0.8231470149663712,264.0,319.0,0.0,0.4124512195821854,115,-337.2088072089552,-426.5148641828584,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,386.57276230812886,52103.42340398917,5.19955368216639,outer_step_median,-3914.3827842394144,saturating_n2,2.8394449944802886,359.3365867972985,389.2607981472252,29.92421134992668,0,0,2,3,763.7236713918136,-337.2088072089552,-426.5148641828584,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,115,62.39,0.4358075140610651,0.7873267203282828,0.0485481087057282,0.01787072243346,0.0,0.6434782608695652,0.8052001461166214,0.4681111807848703,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,65.12254533759204,"{""coef"": [-0.2173725150380668, -1.8592062552046986, 25.291086336907174, -68.23245324608767, 72.99325427330038, -27.49618037968887], ""degree"": 5}",1.2513781957684018,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,65.12254533759204,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-508.8772899056351,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-503.49456850605145,POLY3_NULL,3,-268.45365947194995,POLY3_NULL,3,-267.3108023290928,POLY3_NULL,3,-261.6981416554942,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,0,0,0,0,0,0,1,1,3
UGC03205,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,LOW_TO_MEDIUM_RECLASSIFICATION_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NFW_TRIANGLE_DOMINANT,0.6151112366862641,SN_RRF_FAMILY_LIKE,CAUTION-RECLASSIFY,1.5,0.0562874002236838,0.7541552971674648,219.0022830931221,237.0,0.0001483734526184,0.5593770557941704,48,-69.55528791783338,-156.61367833476805,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,133.87988276021207,29922.23404655267,2.5222328186495804,shuffled_radius_rrf_nfixed,-287.39798994611937,arctan_saturating,11.217550392784318,123.7664451336158,133.86926315461076,10.10281802099496,0,0,3,10,226.16896625260145,-69.55528791783338,-156.61367833476805,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,48,40.04,0.1714281556232018,0.7080234018598058,0.0484537572202755,0.0308560646579901,0.0,0.2916666666666667,0.6093581797718496,0.4173275753059208,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,47.009398489559686,"{""coef"": [-0.10675730898564381, 3.2839527191471976, -23.299401331407356, 69.99062513617832, -83.95024274161743, 34.74207614910563], ""degree"": 5}",0.3460610843307274,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,47.009398489559686,SN_RRF_LOCKED_N3_258993,SN_RRF_FAMILY,-226.74585070232197,SN_RRF_LOCKED_N3_258993,SN_RRF_FAMILY,-223.27011534717283,POLY6_NULL,6,-233.82185700880356,POLY6_NULL,6,-230.32185700880356,POLY6_NULL,6,-221.999700830006,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,0,0,1,1,0,0,1,0,2
UGC03546,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,LOW_TO_MEDIUM_RECLASSIFICATION_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NFW_TRIANGLE_DOMINANT,1.00369146291757,UNRESOLVED_OR_WEAK,WEAK-MISMATCH,4.5,0.28094877331902,0.610559779158646,193.5006459937537,262.0,5.266504170286921e-05,0.6712652293516725,30,-12.021190882934423,-14.526479041445183,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,48.65240382364379,24340.81251533685,8.053233044379319,outer_step_median,-90.41550757990774,saturating_n4,2.029347720338791,46.36268520211546,48.68378982218217,2.3211046200667127,0,1,11,28,26.547669924379605,-12.021190882934423,-14.526479041445183,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,30,29.23,0.7195752967884091,2.396684940909395,0.0752290745726079,0.054174310056663,0.0,0.6333333333333333,0.9699759550525516,0.5315761216582459,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-42.39358814085509,"{""coef"": [-0.9479125647085471, 4.589137195616501, -7.427702599853675, 5.38900005222848, -1.0627656484940589, -0.2268346539842987], ""degree"": 5}",0.4491369731652399,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-42.39358814085509,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-110.39656878781824,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-105.6415584108888,POLY5_NULL,5,-288.5011185717172,POLY5_NULL,5,-285.95566402626264,POLY5_NULL,5,-278.3678418470336,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,1,1,1,0,0,0,1,1,4
UGC03580,NFW_TRIANGLE_DOMINANT,HALO_COMPARATOR_DOMINANT_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,SN_RRF_FAMILY_TRIANGLE_DOMINANT,0.6402066461446347,HALO_DOMINANT_LIKE,STABLE,3.0,0.3222569995544311,0.8564790593136979,120.01666550941998,131.0,0.006585651508296,0.3770999514023882,47,75.14574846865852,56.044262666624206,NFW-like comparator is favored in the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,1192.5705163166383,12280.17749551132,7.919102317108258,outer_step_median,-2214.9934976807,saturating_n4,-32.68473093187072,1188.560078718197,1192.861417758661,4.301339040463972,0,1,1,4,-0.0,75.14574846865852,56.044262666624206,0,0,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,47,27.06,0.4651771174673703,0.884374153013052,0.0575368836147052,0.0396778916544655,0.0,0.6382978723404256,0.9780965466323016,0.2121780387265061,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,35.30952037414191,"{""coef"": [-0.581969806914124, 0.809255892445587, 18.123355056242218, -59.03422645235255, 70.10180063276145, -28.747108994899598], ""degree"": 5}",0.9489101784175796,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,35.30952037414191,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-228.51806837182693,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-225.09050044113408,POLY6_NULL,6,-292.197270447708,POLY6_NULL,6,-288.697270447708,POLY6_NULL,6,-280.3751142689104,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,0,1,1,0,0,1,0,0,0,1,1,3
UGC04278,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,LOW_TO_MEDIUM_RECLASSIFICATION_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,UNRESOLVED_TRIANGULAR,0.5402103958321858,SN_RRF_FAMILY_LIKE,CAUTION-RECLASSIFY,1.5,0.8011807562144369,1.1443264146439338,86.3,92.8,0.0,0.2682147753195957,25,-40.54189779263508,-73.56336245901721,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,38.9816444033192,6900.530507242608,3.6613420213022017,outer_step_median,-142.44032929827128,saturating_n2,19.736990538153933,14.599470907471472,38.96663674424134,24.36716583676987,0,0,2,5,114.1052602516523,-40.54189779263508,-73.56336245901721,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,25,6.69,0.2458019734978228,0.8004401364718458,0.0257024614981898,0.0930232558139534,0.0,0.0,0.9600869259806478,0.0995283919835648,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-60.26098004140414,"{""coef"": [-0.014993915977394854, 0.5680830578010243, -0.9705367936825161, -0.7979817297939249, 7.489951477332047, -5.660289407108227], ""degree"": 5}",0.0171084239154864,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-60.26098004140414,SN_RRF_LOCKED_N3_258993,SN_RRF_FAMILY,-165.6371768078401,SN_RRF_LOCKED_N3_258993,SN_RRF_FAMILY,-163.7448797035582,POLY6_NULL,6,-351.92549589830065,POLY6_NULL,6,-348.42549589830065,POLY6_NULL,6,-340.1033397195031,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,0,0,1,1,0,1,0,0,2
UGC04305,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,HIGH_DIAGNOSTIC,PROXY_SUPPORTED,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,0.0588177343063556,UNRESOLVED_OR_WEAK,STABLE,7.0,0.120020682508059,0.0716810187553453,34.8508966886076,37.3,0.1917661798507816,1.2761931853266757,22,-1.0953643336232233,-706.7269000219987,SN-RRF-family-like margin is strong relative to RAR-like while NFW-like remains competitive.,Diagnostic residual-regime map only; not a physical dark-matter classification.,34.419421980601,194.81769556333128,0.7026337880432265,shuffled_radius_rrf_nfixed,2.4140578157053483,saturating_n8,0.9989963859399608,33.40359801490412,34.4193803779295,1.0157823630253802,1,1,32,40,707.822264355622,-1.0953643336232233,-706.7269000219987,0,1,0,NOT_TESTED_DATA_AVAILABILITY_HOLD,22,5.52,0.2596816196478634,0.5674851904148331,0.0572227591196999,0.0989329268292683,0.0,0.7727272727272727,-0.1698489218611124,0.3254417342526285,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-24.39334117709609,"{""coef"": [0.18496073552755746, -6.54125760861232, 55.48630921672044, -161.4352797231224, 185.02734059430819, -73.03699235467896], ""degree"": 5}",0.1202770232482311,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-24.39334117709609,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-96.9980027069806,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-96.05174798683068,POLY6_NULL,6,-204.32007456282983,POLY6_NULL,6,-200.82007456282983,POLY6_NULL,6,-192.49791838403232,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,1,1,1,0,0,1,1,1,5
UGC04325,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,MEDIUM_DIAGNOSTIC,PROXY_AMBIGUOUS_NEAR_TIE,THREE_WAY_COMPETITIVE,0.0532760869622876,SN_RRF_FAMILY_LIKE,STABLE,2.75,0.1840679473598248,0.6198072133396497,91.6,92.7,0.1723621879624622,0.3678812856352852,8,-9.805444942729652,-42.840824570081935,SN-RRF-family-like margin is strong relative to RAR-like while NFW-like remains competitive.,Diagnostic residual-regime map only; not a physical dark-matter classification.,5.864486959586444,6540.528576990606,1.0859323833668006,shuffled_radius_rrf_nfixed,-30.410612931776058,saturating_n2,-2.0329214324333984,4.86511493409416,5.888529687272666,1.0234147531785052,1,1,7,15,52.64626951281159,-9.805444942729652,-42.840824570081935,0,0,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,8,5.59,0.6192418980377948,0.6562803912968862,0.0237495611265567,0.0341184228472184,0.0,0.0,0.9824129999226108,0.0428345372922756,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-20.909452640235884,"{""coef"": [-0.08081459560860091, 0.6672195852280988, 14.206041790773574, -47.152790053859604, 53.712028235176014, -20.719095022016948], ""degree"": 5}",0.0005125571480662,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-20.909452640235884,SN_RRF_LOCKED_N3_258993,SN_RRF_FAMILY,-54.016963006643714,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-64.76766984133135,POLY6_NULL,6,-400.42118545143126,POLY6_NULL,6,-396.92118545143126,POLY6_NULL,6,-388.5990292726337,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,0,1,1,1,1,0,0,0,2
UGC04483,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NUISANCE_SENSITIVE,1.2905433565758917,SN_RRF_FAMILY_LIKE,STABLE,2.5,0.3850597239640059,0.6618382233646345,24.2,24.3,0.5293546153731834,0.3474602144662249,8,-2.3280609261629923,-33.34080135396548,SN-RRF-family-like margin is strong relative to RAR-like while NFW-like remains competitive.,Diagnostic residual-regime map only; not a physical dark-matter classification.,5.492063531349612,398.34535272858494,0.4201750724301368,shuffled_radius_rrf_nfixed,-19.78664734346821,saturating_n2,0.023920642854212,5.276690065508872,5.498131685506898,0.2214416199980267,1,1,19,40,35.66886228012847,-2.3280609261629923,-33.34080135396548,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,8,1.21,0.4156579127108805,0.6608213236800766,0.0227581217958749,0.0840290128946198,0.0,0.0,0.98301618289798,0.0459842787175833,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-15.142718025572655,"{""coef"": [0.3400579115707703, -7.724974842863185, 49.581440970996795, -115.34216619877682, 116.8789753683794, -43.089378489528094], ""degree"": 5}",0.0036040765828976,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-15.142718025572655,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-44.04659765684902,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-49.16440060372098,POLY5_NULL,5,-301.0541513569702,POLY5_NULL,5,-298.5086968115156,POLY5_NULL,5,-290.92087463228654,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,0,1,1,0,1,1,0,0,3
UGC04499,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NUISANCE_SENSITIVE,0.8134336246119416,SN_RRF_FAMILY_LIKE,STABLE,2.25,0.3064528249792871,0.6791445682822571,73.3,74.3,0.3223854713490127,0.3914409749687785,9,-4.214373374098926,-19.88763761878937,SN-RRF-family-like margin is strong relative to RAR-like while NFW-like remains competitive.,Diagnostic residual-regime map only; not a physical dark-matter classification.,7.6253522098874384,3802.8964074243,2.366622773977502,shuffled_radius_rrf_nfixed,-42.15525882972658,saturating_n2,2.008500580590699,5.3875049478291785,7.62877125036764,2.2412663025384614,0,1,6,19,24.102010992888296,-4.214373374098926,-19.88763761878937,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,9,8.18,0.4549417352672399,0.6293675842982083,0.0218873810769611,0.0411061285500747,0.0,0.1111111111111111,0.9890519739396928,0.0697138700652453,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-11.692268252330145,"{""coef"": [-0.39647709775000795, 4.280765600465534, -12.018897633158534, 20.627674896109603, -17.259008450653212, 5.37446053916756], ""degree"": 5}",0.0025083829257426,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-11.692268252330145,EINASTO_LIKE_SURROGATE_DIAGNOSTIC,HALO_OR_CORED_COMPARATOR,-55.76289764647471,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-60.48472660736387,POLY6_NULL,6,-373.3360400140373,POLY6_NULL,6,-369.8360400140373,POLY6_NULL,6,-361.5138838352397,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,0,1,1,0,1,0,0,0,2
UGC05005,THREE_WAY_COMPETITIVE,MIXED_THREE_WAY_COMPETITIVE_ZONE,MEDIUM_DIAGNOSTIC,PROXY_AMBIGUOUS_NEAR_TIE,NUISANCE_SENSITIVE,0.0385070375212237,MIXED_COMPETITIVE,STABLE,2.0,0.3566689707529199,0.814146711204287,99.4,100.0,0.1758389028199194,0.2278496127671461,11,-2.390127517542004,-2.099059285021374,"NFW-like, RAR-like, and SN-RRF-family-like descriptions remain broadly competitive.",Diagnostic residual-regime map only; not a physical dark-matter classification.,5.024778599013484,8214.802516008602,7.958018603828539,outer_step_median,-19.7356002773869,saturating_n2,0.835336377726823,4.182428788923204,5.007409126174711,0.8249803372515068,1,1,13,38,4.489186802563378,-2.390127517542004,-2.099059285021374,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,11,28.61,0.2917476893554486,0.7842592577598386,0.0244010598137896,0.1321699544764795,0.0,0.0909090909090909,0.993321413976236,0.0651394771314846,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-64.18954637986141,"{""coef"": [0.001598664104893286, -0.4270977557772702, 7.57602728190872, -11.783571446159677, 6.471810981033243, -1.0754540323021031], ""degree"": 5}",0.0001085450652356,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-64.18954637986141,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-93.7886443584376,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-112.40127272164736,POLY6_NULL,6,-419.4465485251624,POLY6_NULL,6,-415.9465485251624,POLY6_NULL,6,-407.6243923463648,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,0,1,1,1,1,1,0,1,1,0,0,4
UGC05253,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,LOW_TO_MEDIUM_RECLASSIFICATION_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NFW_TRIANGLE_DOMINANT,0.7512223102734579,SN_RRF_FAMILY_LIKE,CAUTION-RECLASSIFY,2.0,0.2210628874360587,0.5638834382627794,244.0,248.0,0.0012150963030845,0.5755946822090834,73,-190.69175635748093,-361.79668219638575,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,305.87536755707333,34777.26702898905,6.977644776251372,outer_step_median,-1926.1533230299524,saturating_n2,132.03215026682318,173.93407305311038,305.5070563339672,131.57298328085685,0,0,1,2,552.4884385538667,-190.69175635748093,-361.79668219638575,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,73,53.29,0.3636704330153185,0.5251506298710024,0.0381209824149934,0.0169523809523809,0.0,0.7397260273972602,0.9768247156023016,0.1699842892382667,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-30.238022188235952,"{""coef"": [-0.3459799247956883, -1.561063560820056, 29.34360248445711, -80.67558865669616, 84.18822246008156, -30.468855050720883], ""degree"": 5}",1.014410519868728,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-30.238022188235952,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-335.34516099997506,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-330.93567068910687,POLY5_NULL,5,-330.3911341396862,POLY5_NULL,5,-327.8456795942316,POLY5_NULL,5,-320.25785741500255,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,0,0,1,0,0,0,0,1,2
UGC05716,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_SUPPORTED,NUISANCE_SENSITIVE,1.7805450686294422,NUISANCE_SENSITIVE,STABLE,1.5,0.3284737213881026,0.762686372163753,73.0,74.7,0.5582940073721909,0.2012508350534809,12,-14.558664454489184,-370.3379109473378,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,66.50490779326523,4303.061195963649,2.7724734879650303,shuffled_radius_rrf_nfixed,-215.0076106193513,exp_saturating,50.616822160266295,18.304341650470484,66.48006808315657,48.17572643268608,0,0,2,6,384.89657540182696,-14.558664454489184,-370.3379109473378,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,12,12.37,0.7328870238318635,0.8617791518108464,0.0213578866896723,0.0141141815577905,0.0,0.0,0.9887369283159364,0.1715881453876663,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-35.49778450046934,"{""coef"": [0.045079018885985624, 2.155813892198889, -6.849561618181096, 20.502048120727245, -26.904952215931843, 11.879235413501338], ""degree"": 5}",0.0005773971015173,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-35.49778450046934,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-90.50264352507536,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-104.39320362634734,POLY5_NULL,5,-375.7981914437186,POLY5_NULL,5,-373.25273689826406,POLY5_NULL,5,-365.664914719035,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,1,0,1,1,1,1,0,0,0,0,0,3
UGC05721,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NUISANCE_SENSITIVE,0.9713323846591624,SN_RRF_FAMILY_LIKE,STABLE,2.25,0.180535928341847,0.8558687709417734,78.4501434033106,82.6,0.251008184583506,0.1633083269354976,23,-15.432301238717027,-52.70445062814652,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,18.905803982132447,5575.972294198512,0.8756415901707212,shuffled_radius_rrf_nfixed,-176.3054614755154,saturating_n2,2.80799165200348,15.780580519708831,18.956496929323315,3.175916409614484,0,1,6,15,68.13675186686355,-15.432301238717027,-52.70445062814652,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,23,6.74,0.8238256376509586,0.8727833063202495,0.0474003676773161,0.0584398976982097,0.0,0.0434782608695652,0.9529863389180148,0.0871880619781288,EINASTO_LIKE_SURROGATE_DIAGNOSTIC,HALO_OR_CORED_COMPARATOR,-23.096196566461387,"{""amplitude"": 0.7463975758303695, ""extra"": 1.4, ""scale"": 0.075}",0.0470150622774053,EINASTO_LIKE_SURROGATE_DIAGNOSTIC,HALO_OR_CORED_COMPARATOR,-23.096196566461387,EINASTO_LIKE_SURROGATE_DIAGNOSTIC,HALO_OR_CORED_COMPARATOR,-137.83397382275814,EINASTO_LIKE_SURROGATE_DIAGNOSTIC,HALO_OR_CORED_COMPARATOR,-136.16298539089985,POLY6_NULL,6,-264.8943769490145,POLY6_NULL,6,-261.3943769490145,POLY6_NULL,6,-253.07222077021692,EINASTO_LIKE_SURROGATE_DIAGNOSTIC,HALO_OR_CORED_COMPARATOR,False,1,0,0,0,0,0,1,0,0,0,0,0,0
